filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled,one_minus_phi
ergun_inertial_phi0.277_d6_Re5.7e+04,,,23676336.215532187,1547.324935802583,0.1666567055,1.0,6,0.2772727272727272,59.333873321347205,55707.02713078351,59.39825836474045,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re7.3e+04,,,39059906.73959967,2023.918266681312,0.1666567055,1.0,6,0.2772727272727272,57.21323598657071,72865.41254763896,59.38272148902236,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re9.2e+04,,,64741297.21596248,2468.4607019449745,0.1666567055,1.0,6,0.2772727272727272,63.750003394557176,88869.89675713857,59.37363733974926,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re1.2e+05,,,105749059.05824238,3300.061201519097,0.1666567055,1.0,6,0.2772727272727272,58.26178332851887,118809.30413036744,59.36321520328909,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re1.5e+05,,,162272142.88946235,4104.028582282243,0.1666567055,1.0,6,0.2772727272727272,57.806206263762526,147753.85976709746,59.35715487315144,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re1.9e+05,,,229280809.88508925,4800.432428312602,0.1666567055,1.0,6,0.2772727272727272,59.697787500766,172825.89670462202,59.353546091144096,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re2.4e+05,,,390436697.2929084,6442.196104965974,0.1666567055,1.0,6,0.2772727272727272,56.44610755785704,231932.92171370712,59.34812624988759,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re3.0e+05,,,703571628.6233383,8281.104971010138,0.1666567055,1.0,6,0.2772727272727272,61.55778566192159,298137.5977461695,59.34460717749133,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re3.9e+05,,,984742252.870251,10342.553745463252,0.1666567055,1.0,6,0.2772727272727272,55.23549500795607,372354.18932951073,59.34214994246862,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re4.9e+05,,,1971973614.0235076,13856.809331634257,0.1666567055,1.0,6,0.2772727272727272,61.620592183703856,498874.9521981012,59.33964652924611,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re6.2e+05,,,2857321290.1738315,16760.277374601406,0.1666567055,1.0,6,0.2772727272727272,61.03063998437256,603406.0492549965,59.33837019967071,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re7.9e+05,,,4726764498.686378,21698.19637931617,0.1666567055,1.0,6,0.2772727272727272,60.23763941930512,781181.7585455453,59.33698398864024,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d6_Re1.0e+06,,,7374612257.328557,26745.0059736229,0.1666567055,1.0,6,0.2772727272727272,61.85930592502229,962877.7633657076,59.33609613616298,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.0e+03,,,1937.888331050776,17.27825399988291,0.1666567055,1.0,10,0.2772727272727272,64.91260520393774,1036.7572038607775,62.8774861060107,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.3e+03,,,2381.4007525187435,21.50530405026951,0.1666567055,1.0,10,0.2772727272727272,51.49218396943911,1290.3953660760146,62.18064554017093,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.6e+03,,,4500.259373869537,27.04674745863199,0.1666567055,1.0,10,0.2772727272727272,61.51874303965271,1622.9018434923994,61.59706104470812,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re2.0e+03,,,6809.716605549084,33.90406628002479,0.1666567055,1.0,10,0.2772727272727272,59.24142026655988,2034.3655647281948,61.13899406806924,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re2.6e+03,,,11618.536645601243,43.28498156653828,0.1666567055,1.0,10,0.2772727272727272,62.01217419454728,2597.2541240795304,60.74743465875051,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re3.3e+03,,,17484.330669092666,54.403559985865456,0.1666567055,1.0,10,0.2772727272727272,59.07372713171739,3264.4087030668834,60.45821608304686,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re4.2e+03,,,29684.09685155692,72.19958584602657,0.1666567055,1.0,10,0.2772727272727272,56.94484657613511,4332.234075395579,60.18069084856683,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re5.3e+03,,,50210.07981462329,91.07149060957246,0.1666567055,1.0,10,0.2772727272727272,60.53771463898621,5464.616040281228,60.00488227074424,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re6.7e+03,,,70620.99800264408,109.37796378603088,0.1666567055,1.0,10,0.2772727272727272,59.0301901695535,6563.070082171455,59.89230936394623,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re8.5e+03,,,118282.6719293364,138.3154935494319,0.1666567055,1.0,10,0.2772727272727272,61.82718377532798,8299.425644738421,59.77514318522952,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.1e+04,,,192898.6744900749,182.3216764136636,0.1666567055,1.0,10,0.2772727272727272,58.03000827447116,10939.954433076417,59.66825097953164,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.4e+04,,,296926.23245331977,221.5099336942289,0.1666567055,1.0,10,0.2772727272727272,60.514876818500895,13291.39040818426,59.608812743266576,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.7e+04,,,529258.0931804769,299.00312084066275,0.1666567055,1.0,10,0.2772727272727272,59.19923099194141,17941.25954569903,59.53714296341808,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re2.2e+04,,,813817.5828888544,373.33699202790666,0.1666567055,1.0,10,0.2772727272727272,58.38819108413086,22401.55839561503,59.49635317230706,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re2.8e+04,,,1287891.5402073108,468.79071618041945,0.1666567055,1.0,10,0.2772727272727272,58.60319385756755,28129.12416418909,59.462944876179314,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re3.6e+04,,,1977017.970820431,598.9326058610444,0.1666567055,1.0,10,0.2772727272727272,55.11308270542662,35938.10426434023,59.43455250753724,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re4.5e+04,,,3464639.155597216,768.0478147544883,0.1666567055,1.0,10,0.2772727272727272,58.73290655119333,46085.62328471615,59.41203304984703,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re5.7e+04,,,5452510.327667785,966.3083384600036,0.1666567055,1.0,10,0.2772727272727272,58.393572024207735,57981.96571574514,59.3956696425707,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re7.3e+04,,,8443022.094397677,1224.8014470267422,0.1666567055,1.0,10,0.2772727272727272,56.28161411787539,73492.47924661166,59.38229109315294,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re9.2e+04,,,13875436.651858766,1595.266810231494,0.1666567055,1.0,10,0.2772727272727272,54.52303210119132,95721.7296145035,59.37067687270576,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.2e+05,,,21534841.00454357,1893.425575755041,0.1666567055,1.0,10,0.2772727272727272,60.068279292948965,113612.32481311956,59.36463032493142,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.5e+05,,,40373367.84112708,2589.9758552273984,0.1666567055,1.0,10,0.2772727272727272,60.187117958041256,155407.83957399172,59.35592970912133,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.9e+05,,,53876451.1835164,3122.158186227633,0.1666567055,1.0,10,0.2772727272727272,55.2699631483516,187340.6879645556,59.35189835166096,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re2.4e+05,,,93380118.23037782,3968.6337848212574,0.1666567055,1.0,10,0.2772727272727272,59.28876023575791,238132.25954003143,59.34771369346251,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re3.0e+05,,,173819920.89223534,5328.531678962068,0.1666567055,1.0,10,0.2772727272727272,61.21874804323261,319731.0101010048,59.34377457356563,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re3.9e+05,,,247508312.21128973,6139.137930741141,0.1666567055,1.0,10,0.2772727272727272,65.67120825002662,368370.29223172425,59.34225669691009,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re4.9e+05,,,368903115.7281733,8059.933275587236,0.1666567055,1.0,10,0.2772727272727272,56.78706594241984,483624.9013447128,59.33987885086325,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re6.2e+05,,,692683693.0128889,10817.862593832488,0.1666567055,1.0,10,0.2772727272727272,59.19050455881996,649110.551020252,59.33794130629929,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re7.9e+05,,,1012166132.2985116,12989.358068431357,0.1666567055,1.0,10,0.2772727272727272,59.98966320870611,779408.066987821,59.33699469593584,0,True,False,0.7227272727272728
ergun_inertial_phi0.277_d10_Re1.0e+06,,,1822001363.4091585,17093.48866869532,0.1666567055,1.0,10,0.2772727272727272,62.35729688711759,1025670.6213777472,59.33586244092622,0,True,False,0.7227272727272728
ergun_inertial_phi0.341_d6_Re1.0e+03,,,4033.3435513323807,26.65350068412137,0.1666567055,1.0,6,0.3409090909090909,34.06496531597069,959.5833760480056,30.825595652306983,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.3e+03,,,6531.19424104688,36.2623813430639,0.1666567055,1.0,6,0.3409090909090909,29.80102549584264,1305.5237555886008,30.371445026051955,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.6e+03,,,9120.51901668276,43.64172516786672,0.1666567055,1.0,6,0.3409090909090909,28.732074479655022,1571.196011715234,30.158436390115536,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re2.0e+03,,,15663.669585021918,56.96706526961373,0.1666567055,1.0,6,0.3409090909090909,28.95990081912447,2050.9369280534734,29.91359195278952,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re2.6e+03,,,25592.13003193442,70.38809785878279,0.1666567055,1.0,6,0.3409090909090909,30.992686679065475,2534.122979844317,29.76069439409367,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re3.3e+03,,,41303.56685479552,92.39805064729757,0.1666567055,1.0,6,0.3409090909090909,29.027737718291156,3326.528639939936,29.60609963418695,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re4.2e+03,,,73990.20353492392,118.5571054466789,0.1666567055,1.0,6,0.3409090909090909,31.584230271391828,4268.310900218014,29.497013551245097,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re5.3e+03,,,96532.6127403329,142.41294313261147,0.1666567055,1.0,6,0.3409090909090909,28.55790784479762,5127.172388486156,29.43246963424185,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re6.7e+03,,,187128.10788626023,192.1051522563064,0.1666567055,1.0,6,0.3409090909090909,30.42371549338538,6916.198841683201,29.34949649420451,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re8.5e+03,,,294662.05238339264,238.594070585148,0.1666567055,1.0,6,0.3409090909090909,31.05676148087605,8589.89993361466,29.30316370148394,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.1e+04,,,383782.146267527,291.0557410492897,0.1666567055,1.0,6,0.3409090909090909,27.182142031593397,10478.632954230205,29.268653778146227,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.4e+04,,,677692.1083923416,371.8030906336412,0.1666567055,1.0,6,0.3409090909090909,29.414243794852183,13385.711286617548,29.23456771795049,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.7e+04,,,1062020.957604825,472.8014170529395,0.1666567055,1.0,6,0.3409090909090909,28.505377606765784,17021.86835991209,29.20832190021705,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re2.2e+04,,,1679486.1674408857,596.754926546727,0.1666567055,1.0,6,0.3409090909090909,28.296691211244475,21484.46141748771,29.188253084684877,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re2.8e+04,,,2834705.845580483,756.5823362551059,0.1666567055,1.0,6,0.3409090909090909,29.713024035170093,27238.592074116303,29.172082089552266,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re3.6e+04,,,4871469.46031458,1013.3329953728248,0.1666567055,1.0,6,0.3409090909090909,28.46471675087093,36482.16826317227,29.156783870276005,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re4.5e+04,,,7347375.9709566785,1247.7958130566424,0.1666567055,1.0,6,0.3409090909090909,28.313689553572196,44923.33420295443,29.14831323528461,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re5.7e+04,,,12784936.835947974,1618.8768615392023,0.1666567055,1.0,6,0.3409090909090909,29.26996516457855,58283.050418485655,29.13992155109525,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re7.3e+04,,,20676200.378902867,2120.852736260801,0.1666567055,1.0,6,0.3409090909090909,27.580425058977006,76355.2620303346,29.13324278533988,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re9.2e+04,,,33392099.826376896,2593.652380244305,0.1666567055,1.0,6,0.3409090909090909,29.78320587994925,93377.0665559318,29.129316403297757,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.2e+05,,,51841921.459272325,3220.6308146710853,0.1666567055,1.0,6,0.3409090909090909,29.98820371029816,115949.63929025052,29.125887639352754,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.5e+05,,,84485837.84787308,3956.790548473144,0.1666567055,1.0,6,0.3409090909090909,32.37792721714305,142452.97373191422,29.12324872223957,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.9e+05,,,128861065.3113842,5035.566503097777,0.1666567055,1.0,6,0.3409090909090909,30.49132492187325,181291.22934442415,29.12077541791829,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re2.4e+05,,,212697968.2167192,6432.428463422588,0.1666567055,1.0,6,0.3409090909090909,30.843571551532666,231581.26560071437,29.11880541038952,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re3.0e+05,,,340621573.20512915,8344.820620713344,0.1666567055,1.0,6,0.3409090909090909,29.34873519140202,300431.4982350354,29.117177904085107,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re3.9e+05,,,590240371.4626836,10729.350813701809,0.1666567055,1.0,6,0.3409090909090909,30.763324785861588,386279.7160730556,29.115961297757423,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re4.9e+05,,,758245889.5022556,13462.859885239424,0.1666567055,1.0,6,0.3409090909090909,25.100747979005792,484691.9244508679,29.11509683269815,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re6.2e+05,,,1392164872.79301,16860.572232587216,0.1666567055,1.0,6,0.3409090909090909,29.38307891999017,607016.8799510038,29.114413055414587,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re7.9e+05,,,2353061746.9472985,21601.528319033237,0.1666567055,1.0,6,0.3409090909090909,30.256285983963146,777701.5003707691,29.113818425382195,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d6_Re1.0e+06,,,3949403299.7674,28635.19001599953,0.1666567055,1.0,6,0.3409090909090909,28.898985454561824,1030928.4560770176,29.11329898629828,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.0e+03,,,839.2284071527162,15.937289040275491,0.1666567055,1.0,10,0.3409090909090909,33.0408550480322,956.294497269748,30.831490052906467,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.3e+03,,,1427.7728959362494,21.846506231245275,0.1666567055,1.0,10,0.3409090909090909,29.91542294720145,1310.8687205655383,30.366308529053956,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.6e+03,,,2415.1264731678184,28.58827063672544,0.1666567055,1.0,10,0.3409090909090909,29.550450684787865,1715.3987624413612,30.07044417748229,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re2.0e+03,,,3218.376208746532,32.91184851097334,0.1666567055,1.0,10,0.3409090909090909,29.71202545227267,1974.828940259673,29.944495946461696,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re2.6e+03,,,5650.5991949436375,44.63328097818807,0.1666567055,1.0,10,0.3409090909090909,28.364613980210493,2678.156924096166,29.72579102899264,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re3.3e+03,,,9562.002309062878,58.14151716304643,0.1666567055,1.0,10,0.3409090909090909,28.28629874397457,3488.699538888127,29.58311782346089,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re4.2e+03,,,15540.26651767515,71.60567736576014,0.1666567055,1.0,10,0.3409090909090909,30.308437524811836,4296.597436684607,29.49447687397569,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re5.3e+03,,,23991.951201326203,87.89284846274634,0.1666567055,1.0,10,0.3409090909090909,31.056927660367798,5273.886112116044,29.423546278089976,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re6.7e+03,,,36064.84856416176,107.1194586267903,0.1666567055,1.0,10,0.3409090909090909,31.430216653809666,6427.551673088264,29.36757441558117,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re8.5e+03,,,57440.15447371021,141.91475325880782,0.1666567055,1.0,10,0.3409090909090909,28.520721397868428,8515.39413508974,29.304838888773443,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.1e+04,,,105057.26219552386,184.5297594627352,0.1666567055,1.0,10,0.3409090909090909,30.85270506586599,11072.447334723964,29.260236559404422,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.4e+04,,,177335.07192181406,234.30597524965697,0.1666567055,1.0,10,0.3409090909090909,32.30188802078478,14059.198791113567,29.228682078265276,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.7e+04,,,280455.7491684927,300.11154583745207,0.1666567055,1.0,10,0.3409090909090909,31.138589735581764,18007.769020578176,29.203032186445963,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re2.2e+04,,,386135.407563804,362.7576507471555,0.1666567055,1.0,10,0.3409090909090909,29.34313188932255,21766.759978772978,29.187260296592417,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re2.8e+04,,,659793.7265364112,475.8101052038168,0.1666567055,1.0,10,0.3409090909090909,29.14344309019204,28550.31267876688,29.16930805433646,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re3.6e+04,,,1068946.9357720318,599.0690538803557,0.1666567055,1.0,10,0.3409090909090909,29.78532718239952,35946.29163483348,29.15745591199628,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re4.5e+04,,,1731328.671363879,772.671191885505,0.1666567055,1.0,10,0.3409090909090909,28.999471310379967,46363.04249309098,29.14717640208125,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re5.7e+04,,,2501986.7661096677,945.9888246758762,0.1666567055,1.0,10,0.3409090909090909,27.958443924263324,56762.72201815943,29.140677335759204,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re7.3e+04,,,4309433.599928191,1181.064253012492,0.1666567055,1.0,10,0.3409090909090909,30.89392894954437,70868.0907539296,29.134910512363664,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re9.2e+04,,,7143314.1949515175,1535.461096259855,0.1666567055,1.0,10,0.3409090909090909,30.29856906625478,92133.17229890008,29.12955419317657,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.2e+05,,,9331871.601800708,1878.819983679736,0.1666567055,1.0,10,0.3409090909090909,26.43616251566305,112735.93690952542,29.12629197313498,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.5e+05,,,17793968.064696528,2401.973155923179,0.1666567055,1.0,10,0.3409090909090909,30.84157212892705,144127.0033940026,29.123114627288423,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.9e+05,,,31232371.0699947,3247.885164436114,0.1666567055,1.0,10,0.3409090909090909,29.60762863981249,194884.7575434709,29.12014265112553,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re2.4e+05,,,43923384.02924961,3896.563832175472,0.1666567055,1.0,10,0.3409090909090909,28.928918787445017,233807.8039215453,29.118737781243635,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re3.0e+05,,,72121034.60001107,5019.979470233075,0.1666567055,1.0,10,0.3409090909090909,28.6192379864111,301216.77103673905,29.11716363283237,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re3.9e+05,,,99143353.93335,5961.815335960301,0.1666567055,1.0,10,0.3409090909090909,27.89372833636213,357730.3006244955,29.116301083962952,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re4.9e+05,,,206561313.3011881,8109.6305159112335,0.1666567055,1.0,10,0.3409090909090909,31.40847503299223,486606.9139901025,29.115083479401385,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re6.2e+05,,,337728655.7081691,10399.693389729982,0.1666567055,1.0,10,0.3409090909090909,31.22675390689506,624018.8991213427,29.114339236416807,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re7.9e+05,,,484286107.46533966,12979.111828967953,0.1666567055,1.0,10,0.3409090909090909,28.74829297097055,778793.255874601,29.113815460848265,0,True,False,0.6590909090909092
ergun_inertial_phi0.341_d10_Re1.0e+06,,,654925704.4577302,14825.790952468433,0.1666567055,1.0,10,0.3409090909090909,29.79588514940614,889600.6259087147,29.113552423426167,0,True,False,0.6590909090909092
ergun_inertial_phi0.405_d6_Re1.0e+03,,,2398.874143054628,28.235765135252024,0.1666567055,1.0,6,0.4045454545454545,18.053424418809303,1016.5483009113734,16.5295127022423,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.3e+03,,,3309.8348869295205,34.73584647333711,0.1666567055,1.0,6,0.4045454545454545,16.45893789316773,1250.5652155713751,16.381636122547558,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.6e+03,,,4896.437384089529,43.79009494018778,0.1666567055,1.0,6,0.4045454545454545,15.320737864556092,1576.5376427720555,16.248818198443107,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re2.0e+03,,,8160.861668931034,55.55528807506807,0.1666567055,1.0,6,0.4045454545454545,15.864867851567295,2000.1099112715176,16.14090965675036,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re2.6e+03,,,15040.477695119713,75.01090809172386,0.1666567055,1.0,6,0.4045454545454545,16.038510547684865,2700.5540953186737,16.0367371051804,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re3.3e+03,,,21378.857302424305,89.25099034757444,0.1666567055,1.0,6,0.4045454545454545,16.103105981443125,3213.227697492476,15.989276520486936,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re4.2e+03,,,34977.07862320296,116.733605158736,0.1666567055,1.0,6,0.4045454545454545,15.400789573575564,4202.66096615246,15.93041829532761,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re5.3e+03,,,55880.62320256631,152.30160310441286,0.1666567055,1.0,6,0.4045454545454545,14.454515591625793,5483.1854253021775,15.88577902361466,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re6.7e+03,,,94087.43253959244,185.55621761716336,0.1666567055,1.0,6,0.4045454545454545,16.39577106100709,6680.423103065482,15.859522937679094,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re8.5e+03,,,139286.71980318203,227.6500809155282,0.1666567055,1.0,6,0.4045454545454545,16.12595127577675,8195.892756881416,15.83728812273296,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.1e+04,,,263419.6820481829,312.6073537569495,0.1666567055,1.0,6,0.4045454545454545,16.173391200778404,11254.537385186084,15.81065073593677,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.4e+04,,,334101.5308582584,362.7285688340631,0.1666567055,1.0,6,0.4045454545454545,15.235832562922692,13059.008975815728,15.800787970791692,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.7e+04,,,674136.6859744733,502.4655943160153,0.1666567055,1.0,6,0.4045454545454545,16.020886859237674,18089.84257099749,15.783680671401845,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re2.2e+04,,,1014276.7274972708,614.2860850723902,0.1666567055,1.0,6,0.4045454545454545,16.127474196699062,22115.6208469172,15.775597115609884,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re2.8e+04,,,1610293.328403594,796.78625094642,0.1666567055,1.0,6,0.4045454545454545,15.218525666619648,28686.01951139926,15.767277393747271,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re3.6e+04,,,2545588.581171391,980.8714760452804,0.1666567055,1.0,6,0.4045454545454545,15.875055558459064,35313.48371861151,15.762021784727036,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re4.5e+04,,,3980589.138234968,1235.2555693785496,0.1666567055,1.0,6,0.4045454545454545,15.652545059486457,44471.8584471916,15.757337113917243,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re5.7e+04,,,6864248.2196260085,1656.5402320139262,0.1666567055,1.0,6,0.4045454545454545,15.008602453932316,59639.0127973792,15.752743284198193,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re7.3e+04,,,13231697.326882524,2142.114480392251,0.1666567055,1.0,6,0.4045454545454545,17.301408261710048,77120.73056882495,15.749689987311532,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re9.2e+04,,,15479362.036896529,2437.0512628306287,0.1666567055,1.0,6,0.4045454545454545,15.637775681818086,87739.08936405665,15.748429380499116,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.2e+05,,,27333945.86205012,3289.288229537016,0.1666567055,1.0,6,0.4045454545454545,15.158272789441655,118421.4539583713,15.746057177634674,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.5e+05,,,42334088.39401276,4040.451703264921,0.1666567055,1.0,6,0.4045454545454545,15.558997925704276,145464.95532152185,15.74479604529078,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re1.9e+05,,,73480701.46076317,5359.993214238911,0.1666567055,1.0,6,0.4045454545454545,15.346030751757588,192971.2890276321,15.743436521065812,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re2.4e+05,,,131456148.23527488,7027.188090732691,0.1666567055,1.0,6,0.4045454545454545,15.972356580612413,252993.8919523172,15.742448881221687,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re3.0e+05,,,199785660.8872209,8415.767450132784,0.1666567055,1.0,6,0.4045454545454545,16.92497798502512,302985.73675330874,15.741924975122704,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re3.9e+05,,,318408829.8959009,10915.362231266716,0.1666567055,1.0,6,0.4045454545454545,16.034670800624923,392976.5273537121,15.741317825424252,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re4.9e+05,,,520348201.5628184,13458.985993460688,0.1666567055,1.0,6,0.4045454545454545,17.235370590822185,484552.4560112232,15.740931493646116,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re6.2e+05,,,811251300.7026612,17674.701151109584,0.1666567055,1.0,6,0.4045454545454545,15.581257245381757,636327.2728120591,15.740536067946184,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d6_Re7.9e+05,,,1164956916.1170456,20877.29363274147,0.1666567055,1.0,6,0.4045454545454545,16.036615461350927,751627.493299085,15.74034241083275,0,True,False,0.5954545454545455
