filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled
ergun_viscous_phi0.277_d6_Re5.3e-06,,,2.6770113196685403e-06,1.5076273127686038e-07,0.1666567055,1.0,6,0.2772727272727272,706664809.0560449,5.427782728257293e-06,677167750.1422118,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re6.7e-06,,,3.1400920655589813e-06,1.83045291389097e-07,0.1666567055,1.0,6,0.2772727272727272,562310908.3476793,6.5900243559931766e-06,557739894.2343147,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re8.5e-06,,,4.422419166229648e-06,2.311438246013027e-07,0.1666567055,1.0,6,0.2772727272727272,496645567.60483885,8.321675047199442e-06,441680258.9873927,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.1e-05,,,4.897572183999794e-06,2.9442872806335157e-07,0.1666567055,1.0,6,0.2772727272727272,338978169.7221058,1.0600067744529543e-05,346744927.84586763,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.4e-05,,,6.180720286463244e-06,3.695863724224167e-07,0.1666567055,1.0,6,0.2772727272727272,271492878.0596418,1.3305904661210886e-05,276232242.7047354,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.7e-05,,,8.560235665083747e-06,4.841437107545168e-07,0.1666567055,1.0,6,0.2772727272727272,219123210.48199162,1.7430215338842763e-05,210870609.4006555,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re2.2e-05,,,1.0170687154740212e-05,6.033164941810457e-07,0.1666567055,1.0,6,0.2772727272727272,167652930.36077997,2.1720691971114684e-05,169217462.774118,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re2.8e-05,,,1.2200132607801759e-05,7.472952100871516e-07,0.1666567055,1.0,6,0.2772727272727272,131078482.35833587,2.690423554858349e-05,136614946.2215496,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re3.6e-05,,,1.926416526466384e-05,1.0747331389715203e-06,0.1666567055,1.0,6,0.2772727272727272,100069139.42804295,3.869270554990733e-05,94992617.85396728,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re4.5e-05,,,1.951915369894231e-05,1.2264868926190982e-06,0.1666567055,1.0,6,0.2772727272727272,77854982.53774157,4.415616721593353e-05,83239147.50625739,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re5.7e-05,,,2.6299644559575652e-05,1.547324935802583e-06,0.1666567055,1.0,6,0.2772727272727272,65907992.03428378,5.570702713078351e-05,65979510.859695815,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re7.3e-05,,,3.317942618535828e-05,2.0239182666813116e-06,0.1666567055,1.0,6,0.2772727272727272,48599766.325539455,7.286541254763894e-05,50442635.14160405,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re9.2e-05,,,4.509749016542758e-05,2.4684607019449747e-06,0.1666567055,1.0,6,0.2772727272727272,44406974.75587763,8.886989675713856e-05,41358485.868504055,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.2e-04,,,5.510971448271097e-05,3.3000612015191005e-06,0.1666567055,1.0,6,0.2772727272727272,30362352.848169193,0.00011880930413036758,30936349.408340126,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.5e-04,,,6.800671228668374e-05,4.104028582282243e-06,0.1666567055,1.0,6,0.2772727272727272,24226031.454100434,0.00014775385976709745,24876019.270690694,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.9e-04,,,8.215464289645917e-05,4.800432428312598e-06,0.1666567055,1.0,6,0.2772727272727272,21390583.958126068,0.00017282589670462186,21267237.263337985,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re2.4e-04,,,0.0001042561130161316,6.4421961049659735e-06,0.1666567055,1.0,6,0.2772727272727272,15072486.294642037,0.0002319329217137071,15847396.006841263,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re3.0e-04,,,0.00014616085830592327,8.281104971010148e-06,0.1666567055,1.0,6,0.2772727272727272,12788092.10280888,0.00029813759774616986,12328323.61057807,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re3.9e-04,,,0.00016380394076926597,1.0342553745463253e-05,0.1666567055,1.0,6,0.2772727272727272,9187979.622355508,0.00037235418932951076,9871088.58786604,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re4.9e-04,,,0.00024484239908640883,1.3856809331634241e-05,0.1666567055,1.0,6,0.2772727272727272,7650880.070651615,0.0004988749521981007,7367675.3653494585,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re6.2e-04,,,0.00029331665080970746,1.676027737460141e-05,0.1666567055,1.0,6,0.2772727272727272,6265064.757873312,0.0006034060492549966,6091345.789963681,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re7.9e-04,,,0.0003748094771199205,2.1698196379316195e-05,0.1666567055,1.0,6,0.2772727272727272,4776552.36260715,0.0007811817585455461,4705134.759482109,0,TRUE,FALSE
ergun_viscous_phi0.277_d6_Re1.0e-03,,,0.00047443257209872896,2.67450059736229e-05,0.1666567055,1.0,6,0.2772727272727272,3979608.4992923774,0.0009628777633657076,3817282.2822246808,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.0e-06,,,1.0926352484061003e-07,1.727825399988291e-08,0.1666567055,1.0,10,0.2772727272727272,3659952917.5777497,1.0367572038607778e-06,3545207252.1299477,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.3e-06,,,1.0908704004686804e-07,2.1505304050269527e-08,0.1666567055,1.0,10,0.2772727272727272,2358750382.0320053,1.2903953660760158e-06,2848366686.290166,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.6e-06,,,1.6546418142654665e-07,2.7046747458631987e-08,0.1666567055,1.0,10,0.2772727272727272,2261902618.00259,1.6229018434923993e-06,2264782190.8273697,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re2.0e-06,,,2.0123357904547264e-07,3.390406628002483e-08,0.1666567055,1.0,10,0.2772727272727272,1750640110.0836368,2.0343655647281967e-06,1806715214.1884809,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re2.6e-06,,,2.7066228673651553e-07,4.328498156653828e-08,0.1666567055,1.0,10,0.2772727272727272,1444618834.9678118,2.5972541240795306e-06,1415155804.8697457,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re3.3e-06,,,3.2561759348540147e-07,5.44035599858655e-08,0.1666567055,1.0,10,0.2772727272727272,1100153344.7800698,3.2644087030668863e-06,1125937229.1661012,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re4.2e-06,,,4.184788088201852e-07,7.219958584602658e-08,0.1666567055,1.0,10,0.2772727272727272,802793889.3609738,4.332234075395579e-06,848411994.6860756,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re5.3e-06,,,5.628120573910261e-07,9.107149060957255e-08,0.1666567055,1.0,10,0.2772727272727272,678576012.0579531,5.464616040281233e-06,672603416.8634827,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re6.7e-06,,,6.603504515483206e-07,1.093779637860309e-07,0.1666567055,1.0,10,0.2772727272727272,551969156.9919251,6.563070082171455e-06,560030510.0654742,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re8.5e-06,,,8.76337113100797e-07,1.3831549354943202e-07,0.1666567055,1.0,10,0.2772727272727272,458067566.93146026,8.29942564473843e-06,442864331.34876347,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.1e-05,,,1.0861484397439335e-06,1.823216764136636e-07,0.1666567055,1.0,10,0.2772727272727272,326747724.484169,1.0939954433076417e-05,335972125.6508804,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.4e-05,,,1.3774836662934268e-06,2.2150993369422894e-07,0.1666567055,1.0,10,0.2772727272727272,280737251.4597496,1.3291390408184261e-05,276533889.38581514,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.7e-05,,,1.821148657426631e-06,2.990031208406627e-07,0.1666567055,1.0,10,0.2772727272727272,203701372.60215646,1.794125954569903e-05,204864109.53733504,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re2.2e-05,,,2.2442815082989002e-06,3.733369920279067e-07,0.1666567055,1.0,10,0.2772727272727272,161018317.0139666,2.240155839561503e-05,164074318.42630202,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re2.8e-05,,,2.8300593766636205e-06,4.6879071618041945e-07,0.1666567055,1.0,10,0.2772727272727272,128776774.36436,2.8129124164189087e-05,130666022.29856622,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re3.6e-05,,,3.402008473012175e-06,5.989326058610446e-07,0.1666567055,1.0,10,0.2772727272727272,94837364.71038479,3.593810426434024e-05,102273653.65648152,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re4.5e-05,,,4.650901441734691e-06,7.680478147544883e-07,0.1666567055,1.0,10,0.2772727272727272,78842542.4664832,4.6085623284716154e-05,79754195.96627294,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re5.7e-05,,,5.819261439274662e-06,9.663083384600036e-07,0.1666567055,1.0,10,0.2772727272727272,62321287.17990458,5.7981965715745143e-05,63390788.689940766,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re7.3e-05,,,7.110780560875434e-06,1.224801447026742e-06,0.1666567055,1.0,10,0.2772727272727272,47400824.38841839,7.349247924661165e-05,50012239.27219415,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re9.2e-05,,,8.973946497286235e-06,1.595266810231494e-06,0.1666567055,1.0,10,0.2772727272727272,35262801.829041205,9.57217296145035e-05,38398018.82501173,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.2e-04,,,1.1735671249460103e-05,1.8934255757550431e-06,0.1666567055,1.0,10,0.2772727272727272,32734933.0396294,0.0001136123248131197,32351471.05066308,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.5e-04,,,1.6087098341546373e-05,2.589975855227398e-06,0.1666567055,1.0,10,0.2772727272727272,23982048.99069505,0.0001554078395739917,23650855.240564264,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.9e-04,,,1.7809521578184544e-05,3.122158186227631e-06,0.1666567055,1.0,10,0.2772727272727272,18270164.045570843,0.00018734068796455542,19619497.780201294,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re2.4e-04,,,2.428580741047379e-05,3.968633784821258e-06,0.1666567055,1.0,10,0.2772727272727272,15419507.278188072,0.00023813225954003142,15434839.58175684,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re3.0e-04,,,3.367135138575265e-05,5.328531678962074e-06,0.1666567055,1.0,10,0.2772727272727272,11858928.287267555,0.0003197310101010052,11495719.68487001,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re3.9e-04,,,4.161619771750589e-05,6.139137930741141e-06,0.1666567055,1.0,10,0.2772727272727272,11041996.781698186,0.00036837029223172425,9977843.029341906,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re4.9e-04,,,4.7247527643487323e-05,8.059933275587227e-06,0.1666567055,1.0,10,0.2772727272727272,7273043.662455896,0.0004836249013447123,7599996.982495639,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re6.2e-04,,,6.610085160408511e-05,1.0817862593832488e-05,0.1666567055,1.0,10,0.2772727272727272,5648382.945461774,0.000649110551020252,5662452.418533575,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re7.9e-04,,,8.044249018473993e-05,1.2989358068431368e-05,0.1666567055,1.0,10,0.2772727272727272,4767713.263526752,0.0007794080669878219,4715842.055078802,0,TRUE,FALSE
ergun_viscous_phi0.277_d10_Re1.0e-03,,,0.0001100396996713469,1.7093488668695322e-05,0.1666567055,1.0,10,0.2772727272727272,3766066.4583347593,0.0010256706213777472,3583587.045468976,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.0e-06,,,2.242524437797734e-07,2.6653500684121374e-08,0.1666567055,1.0,6,0.3409090909090909,1893999760.287248,9.595833760480057e-07,1713891977.7149758,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.3e-06,,,2.708997037449595e-07,3.626238134306394e-08,0.1666567055,1.0,6,0.3409090909090909,1236081592.4570804,1.305523755588602e-06,1259741351.4599414,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.6e-06,,,3.1655307038548033e-07,4.364172516786671e-08,0.1666567055,1.0,6,0.3409090909090909,997226844.0472088,1.571196011715234e-06,1046732715.5235229,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re2.0e-06,,,4.1989317276278e-07,5.69670652696138e-08,0.1666567055,1.0,6,0.3409090909090909,776322851.5408295,2.0509369280534756e-06,801888278.1975095,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re2.6e-06,,,5.580869405487217e-07,7.03880978587828e-08,0.1666567055,1.0,6,0.3409090909090909,675856744.4961272,2.5341229798443174e-06,648990719.5016624,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re3.3e-06,,,6.897334273066599e-07,9.239805064729767e-08,0.1666567055,1.0,6,0.3409090909090909,484737821.64581126,3.326528639939939e-06,494395959.59493464,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re4.2e-06,,,9.66509919658455e-07,1.185571054466789e-07,0.1666567055,1.0,6,0.3409090909090909,412574508.56542575,4.268310900218013e-06,385309876.653086,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re5.3e-06,,,1.0520481817514773e-06,1.424129431326116e-07,0.1666567055,1.0,6,0.3409090909090909,311234661.21820325,5.1271723884861605e-06,320765959.64984405,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re6.7e-06,,,1.5161323265566973e-06,1.921051522563064e-07,0.1666567055,1.0,6,0.3409090909090909,246496259.03085512,6.916198841683201e-06,237792819.61249992,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re8.5e-06,,,1.9252530220994036e-06,2.385940705851482e-07,0.1666567055,1.0,6,0.3409090909090909,202917625.17108825,8.589899933614669e-06,191460026.89192912,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.1e-05,,,2.0579917359890196e-06,2.9105574104928966e-07,0.1666567055,1.0,6,0.3409090909090909,145761401.90873778,1.0478632954230204e-05,156950103.55421886,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.4e-05,,,2.8481348994974688e-06,3.71803090633641e-07,0.1666567055,1.0,6,0.3409090909090909,123619167.54967506,1.3385711286617545e-05,122864043.3584808,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.7e-05,,,3.513059766012352e-06,4.7280141705293946e-07,0.1666567055,1.0,6,0.3409090909090909,94292955.77289405,1.7021868359912088e-05,96618225.62504561,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re2.2e-05,,,4.404637543867806e-06,5.96754926546727e-07,0.1666567055,1.0,6,0.3409090909090909,74211190.83475189,2.148446141748771e-05,76549410.09286013,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re2.8e-05,,,5.8670836489936434e-06,7.56582336255106e-07,0.1666567055,1.0,6,0.3409090909090909,61498020.24456722,2.723859207411631e-05,60378414.9602527,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re3.6e-05,,,7.531927990297774e-06,1.0133329953728248e-06,0.1666567055,1.0,6,0.3409090909090909,44010169.53474608,3.6482168263172276e-05,45080195.68399658,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re4.5e-05,,,9.22812254585213e-06,1.2477958130566423e-06,0.1666567055,1.0,6,0.3409090909090909,35561293.98555289,4.492333420295443e-05,36609560.692600094,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re5.7e-05,,,1.2380396018086859e-05,1.6188768615392024e-06,0.1666567055,1.0,6,0.3409090909090909,28343805.2782699,5.8283050418485655e-05,28217876.503243074,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re7.3e-05,,,1.5286556772541536e-05,2.1208527362608006e-06,0.1666567055,1.0,6,0.3409090909090909,20391064.400066096,7.635526203033459e-05,21539110.747869704,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re9.2e-05,,,2.0190174977483357e-05,2.593652380244305e-06,0.1666567055,1.0,6,0.3409090909090909,18008095.963812042,9.337706655593181e-05,17612728.70574281,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.2e-04,,,2.5246406091123075e-05,3.220630814671089e-06,0.1666567055,1.0,6,0.3409090909090909,14603902.546480507,0.00011594963929025066,14183964.760742906,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.5e-04,,,3.349190307716376e-05,3.956790548473144e-06,0.1666567055,1.0,6,0.3409090909090909,12835268.345786037,0.00014245297373191422,11545047.647555951,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.9e-04,,,4.014297327181987e-05,5.035566503097772e-06,0.1666567055,1.0,6,0.3409090909090909,9498698.760586767,0.00018129122934442402,9071743.326282209,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re2.4e-04,,,5.187454477104561e-05,6.432428463422588e-06,0.1666567055,1.0,6,0.3409090909090909,7522386.070555617,0.00023158126560071435,7101735.797501994,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re3.0e-04,,,6.403919597457405e-05,8.344820620713353e-06,0.1666567055,1.0,6,0.3409090909090909,5517763.854012305,0.00030043149823503573,5474229.493101764,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re3.9e-04,,,8.631077136706738e-05,1.0729350813701805e-05,0.1666567055,1.0,6,0.3409090909090909,4498516.910158875,0.00038627971607305557,4257623.16541576,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re4.9e-04,,,8.836818236237653e-05,1.346285988523941e-05,0.1666567055,1.0,6,0.3409090909090909,2925314.2094801217,0.00048469192445086735,3393158.106137644,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re6.2e-04,,,0.0001295545543379814,1.6860572232587217e-05,0.1666567055,1.0,6,0.3409090909090909,2734382.80835222,0.0006070168799510038,2709380.8225737056,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re7.9e-04,,,0.0001709201835364465,2.1601528319033255e-05,0.1666567055,1.0,6,0.3409090909090909,2197736.612827614,0.0007777015003707699,2114750.7901859335,0,TRUE,FALSE
ergun_viscous_phi0.341_d6_Re1.0e-03,,,0.00021641413155765852,2.863519001599953e-05,0.1666567055,1.0,6,0.3409090909090909,1583568.0393579304,0.0010309284560770175,1595311.7062694689,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.0e-06,,,4.681232014538078e-08,1.5937289040275492e-08,0.1666567055,1.0,10,0.3409090909090909,1843025177.8931317,9.56294497269748e-07,1719786378.3144577,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.3e-06,,,5.8989416003493984e-08,2.1846506231245297e-08,0.1666567055,1.0,10,0.3409090909090909,1235976207.543673,1.3108687205655398e-06,1254604854.4619448,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.6e-06,,,7.700184126852573e-08,2.858827063672544e-08,0.1666567055,1.0,10,0.3409090909090909,942161472.0072346,1.7153987624413612e-06,958740502.8902853,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re2.0e-06,,,8.950689433562088e-08,3.2911848510973375e-08,0.1666567055,1.0,10,0.3409090909090909,826326989.1898739,1.974828940259675e-06,832792271.8696855,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re2.6e-06,,,1.1673235228683633e-07,4.4633280978188075e-08,0.1666567055,1.0,10,0.3409090909090909,585967611.1129804,2.6781569240961667e-06,614087354.4006263,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re3.3e-06,,,1.523728231388232e-07,5.81415171630465e-08,0.1666567055,1.0,10,0.3409090909090909,450749022.6897833,3.4886995388881305e-06,471414148.86888236,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re4.2e-06,,,2.016783535324936e-07,7.160567736576012e-08,0.1666567055,1.0,10,0.3409090909090909,393336611.7752367,4.296597436684606e-06,382773199.3836822,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re5.3e-06,,,2.5427636950712925e-07,8.789284846274643e-08,0.1666567055,1.0,10,0.3409090909090909,329153837.77069885,5.273886112116049e-06,311842603.4979657,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re6.7e-06,,,3.142220530435748e-07,1.071194586267903e-07,0.1666567055,1.0,10,0.3409090909090909,273841915.26533794,6.427551673088264e-06,255870740.98915905,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re8.5e-06,,,3.7856261824201467e-07,1.4191475325880797e-07,0.1666567055,1.0,10,0.3409090909090909,187967443.07973137,8.51539413508975e-06,193135214.18143028,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.1e-05,,,5.332991137209215e-07,1.8452975946273518e-07,0.1666567055,1.0,10,0.3409090909090909,156616686.21153498,1.1072447334723966e-05,148532884.81240982,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.4e-05,,,7.097266162445884e-07,2.3430597524965695e-07,0.1666567055,1.0,10,0.3409090909090909,129277922.49358837,1.4059198791113565e-05,116978403.67325722,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.7e-05,,,8.770872164545654e-07,3.0011154583745205e-07,0.1666567055,1.0,10,0.3409090909090909,97381704.87314208,1.8007769020578177e-05,91328511.85394952,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re2.2e-05,,,9.99582925351742e-07,3.6275765074715543e-07,0.1666567055,1.0,10,0.3409090909090909,75960124.44951573,2.176675997877298e-05,75556622.00040485,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re2.8e-05,,,1.3029794298037441e-06,4.7581010520381686e-07,0.1666567055,1.0,10,0.3409090909090909,57553300.8771048,2.855031267876688e-05,57604379.744449764,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re3.6e-05,,,1.6773313188098445e-06,5.990690538803556e-07,0.1666567055,1.0,10,0.3409090909090909,46737457.63437181,3.5946291634833474e-05,45752237.40426968,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re4.5e-05,,,2.1070634529528592e-06,7.72671191885505e-07,0.1666567055,1.0,10,0.3409090909090909,35292967.28212862,4.636304249309098e-05,35472727.489238024,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re5.7e-05,,,2.4876469400767295e-06,9.459888246758761e-07,0.1666567055,1.0,10,0.3409090909090909,27798203.57948766,5.676272201815943e-05,28973661.167193897,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re7.3e-05,,,3.4325942548818177e-06,1.1810642530124917e-06,0.1666567055,1.0,10,0.3409090909090909,24607949.180305317,7.086809075392959e-05,23206837.771650985,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re9.2e-05,,,4.377405227237937e-06,1.535461096259855e-06,0.1666567055,1.0,10,0.3409090909090909,18566888.000276946,9.213317229890008e-05,17850518.584558394,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.2e-04,,,4.6739945138668946e-06,1.8788199836797379e-06,0.1666567055,1.0,10,0.3409090909090909,13240910.70242109,0.00011273593690952554,14588298.542968454,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.5e-04,,,6.971992194732358e-06,2.401973155923179e-06,0.1666567055,1.0,10,0.3409090909090909,12084274.815732157,0.00014412700339400258,11410952.696413847,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.9e-04,,,9.051097369387349e-06,3.247885164436111e-06,0.1666567055,1.0,10,0.3409090909090909,8580249.28991247,0.00019488475754347076,8438976.53351721,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re2.4e-04,,,1.0610410728754739e-05,3.8965638321754715e-06,0.1666567055,1.0,10,0.3409090909090909,6988252.773720203,0.0002338078039215453,7034106.651622257,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re3.0e-04,,,1.352390782745553e-05,5.01997947023308e-06,0.1666567055,1.0,10,0.3409090909090909,5366588.801267383,0.0003012167710367394,5459958.240356466,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re3.9e-04,,,1.565454977008725e-05,5.961815335960301e-06,0.1666567055,1.0,10,0.3409090909090909,4404367.425459755,0.0003577303006244955,4597409.370941401,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re4.9e-04,,,2.397853059978159e-05,8.109630515911225e-06,0.1666567055,1.0,10,0.3409090909090909,3646031.6195460106,0.00048660691399010197,3379804.80937428,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re6.2e-04,,,3.057272723575351e-05,1.0399693389729982e-05,0.1666567055,1.0,10,0.3409090909090909,2826787.166317467,0.0006240188991213428,2635561.8247961327,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re7.9e-04,,,3.512795316080344e-05,1.2979111828967965e-05,0.1666567055,1.0,10,0.3409090909090909,2085272.8859449734,0.0007787932558746017,2111786.2562558562,0,TRUE,FALSE
ergun_viscous_phi0.341_d10_Re1.0e-03,,,4.158864280677528e-05,1.4825790952468433e-05,0.1666567055,1.0,10,0.3409090909090909,1892077.858841055,0.0008896006259087147,1848748.8341547353,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re1.0e-06,,,1.1468481381056745e-07,2.823576513525202e-08,0.1666567055,1.0,6,0.40454545454545454,863093890.9858216,1.0165483009113734e-06,790239076.1618623,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re1.3e-06,,,1.2978641357658103e-07,3.473584647333714e-08,0.1666567055,1.0,6,0.40454545454545454,645393680.7752945,1.2505652155713763e-06,642362496.4671195,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re1.6e-06,,,1.5354674183107967e-07,4.379009494018777e-08,0.1666567055,1.0,6,0.40454545454545454,480441022.1183844,1.5765376427720553e-06,509544572.3626708,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re2.0e-06,,,2.0306761869427783e-07,5.5555288075068126e-08,0.1666567055,1.0,6,0.40454545454545454,394767252.0638572,2.0001099112715196e-06,401636030.6699204,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re2.6e-06,,,2.789839849074059e-07,7.501090809172387e-08,0.1666567055,1.0,6,0.40454545454545454,297496374.4685085,2.700554095318674e-06,297463479.09996176,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re3.3e-06,,,3.3427254809568155e-07,8.925099034757454e-08,0.1666567055,1.0,6,0.40454545454545454,251782693.17796487,3.2132276974924793e-06,250002894.40649974,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re4.2e-06,,,4.196802620446809e-07,1.1673360515873599e-07,0.1666567055,1.0,6,0.40454545454545454,184789801.15982336,4.20266096615246e-06,191144669.24717233,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re5.3e-06,,,5.153548280246148e-07,1.5230160310441304e-07,0.1666567055,1.0,6,0.40454545454545454,133305678.60523254,5.483185425302183e-06,146505397.5342202,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re6.7e-06,,,7.133852031634184e-07,1.855562176171634e-07,0.1666567055,1.0,6,0.40454545454545454,124315226.31309439,6.6804231030654825e-06,120249311.59865722,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re8.5e-06,,,8.620237016647691e-07,2.2765008091552848e-07,0.1666567055,1.0,6,0.40454545454545454,99800987.71263602,8.195892756881425e-06,98014496.65252171,0,TRUE,FALSE
ergun_viscous_phi0.405_d6_Re1.1e-05,,,1.189206940175905e-06,3.1260735375694964e-07,0.1666567055,1.0,6,0.40454545454545454,73014700.01253559,1.1254537385186086e-05,71377109.8563323,0,TRUE,FALSE
